Employee ID,Employee Name,Department,Seller Rating (1–5),Avg Response Time (mins),Resolved Tickets,Unresolved Tickets,Customer Satisfaction Score (1–10),Shift,Attendance %,Sales Closed,Target Achievement %,Date
EMP00976,Purab Vohra,Customer Support,1.2,41.94,29,4,9.5,Day,81.4,16,111.02,2025-03-08
EMP00977,Arhaan Shroff,Sales,1.0,9.7,32,7,1.2,Day,83.93,15,89.74,2025-01-27
EMP00978,Baiju Saraf,Customer Support,1.8,95.98,30,4,8.1,Night,85.77,16,84.43,2024-11-07
EMP00979,Aarna Maharaj,Logistics,2.9,56.18,25,9,4.3,Day,80.82,12,108.53,2025-02-06
EMP00980,Diya Shukla,Sales,2.4,86.53,32,7,8.0,Day,86.84,15,62.95,2025-02-20
EMP00981,Akarsh Hayre,Sales,3.5,39.83,20,9,2.9,Night,76.5,12,79.79,2025-01-29
EMP00982,Shamik Rama,Logistics,2.2,7.44,35,8,4.5,Day,85.43,10,88.03,2025-04-20
EMP00983,Nishith Sridhar,Logistics,3.2,39.81,36,3,3.4,Night,82.89,21,82.75,2025-02-21
EMP00984,Nitya Verma,Sales,4.4,10.41,27,5,4.5,Day,82.38,11,76.56,2025-04-23
EMP00985,Armaan Bhakta,Sales,3.1,75.92,26,4,7.7,Day,75.22,18,96.33,2025-01-26
EMP00986,Nayantara Zacharia,Logistics,3.2,54.82,35,4,4.2,Day,80.58,13,56.87,2024-12-03
EMP00987,Vaibhav Goyal,Sales,3.6,91.44,30,8,7.2,Day,86.01,9,89.93,2024-10-30
EMP00988,Keya Ramaswamy,Sales,2.1,44.48,26,6,5.7,Night,99.59,10,54.43,2024-11-02
EMP00989,Shlok Seth,Sales,3.9,87.85,22,2,5.4,Day,81.85,14,88.57,2024-12-15
EMP00990,Saksham Ramesh,Sales,4.1,37.87,28,3,6.7,Night,74.28,8,84.24,2024-11-18
EMP00991,Shamik Dora,Sales,1.6,48.44,24,4,8.0,Day,89.64,19,89.77,2024-12-01
EMP00992,Mehul Mahal,Sales,3.3,42.91,36,3,8.6,Day,79.87,13,51.28,2024-12-21
EMP00993,Advika Bassi,Sales,2.8,20.71,32,9,3.4,Night,76.28,13,62.17,2024-11-11
EMP00994,Dharmajan Iyer,Customer Support,1.5,44.27,37,7,5.9,Night,91.15,15,53.12,2024-11-30
EMP00995,Lavanya Mani,Customer Support,4.7,67.53,40,7,9.7,Night,79.5,14,117.56,2024-11-30
EMP00996,Tiya Rajagopal,Sales,2.2,26.12,24,1,8.9,Day,86.69,8,117.04,2025-02-06
EMP00997,Raghav Ravi,Customer Support,2.9,79.66,26,4,1.5,Day,76.47,17,85.38,2025-01-09
EMP00998,Amira Srinivas,Logistics,2.5,15.74,28,7,8.4,Night,94.85,19,87.23,2025-04-14
EMP00999,Mahika Gade,Customer Support,3.9,53.65,30,6,4.4,Night,84.23,24,110.15,2025-02-01
EMP01000,Suhana Viswanathan,Customer Support,3.5,15.35,32,5,4.0,Night,97.29,17,79.79,2025-04-21
EMP01001,Anaya Jain,Sales,3.6,74.08,40,4,3.9,Night,76.65,13,78.1,2025-02-06
EMP01002,Vidur Dubey,Sales,1.2,57.64,41,3,8.0,Night,74.14,21,80.72,2024-12-29
EMP01003,Umang Keer,Logistics,4.9,98.08,30,6,6.4,Night,79.6,19,66.12,2024-12-23
EMP01004,Eva Sathe,Sales,2.1,50.74,43,5,4.9,Night,91.4,17,77.15,2025-03-21
EMP01005,Yakshit Bajaj,Customer Support,1.6,64.91,29,7,8.5,Night,83.65,7,101.85,2024-12-19
EMP01006,Himmat Varty,Logistics,1.9,81.97,23,4,5.6,Night,91.38,27,88.88,2024-11-17
EMP01007,Gatik Wable,Sales,3.8,3.0,31,3,6.9,Day,78.99,10,108.78,2025-04-15
EMP01008,Eva Joshi,Sales,4.9,111.23,27,6,8.0,Night,90.09,19,99.67,2025-04-23
EMP01009,Vidur Basak,Customer Support,2.1,65.44,29,3,1.9,Night,87.66,17,57.79,2025-03-04
EMP01010,Ahana  Borah,Sales,2.0,116.47,25,3,5.8,Night,88.0,11,100.36,2025-02-15
EMP01011,Hridaan Balay,Sales,4.8,15.7,35,3,2.1,Night,76.28,15,69.55,2025-04-16
EMP01012,Seher Sibal,Logistics,3.5,43.49,27,4,6.4,Night,89.64,13,109.68,2025-01-20
EMP01013,Yakshit Chatterjee,Logistics,3.2,14.07,24,5,9.9,Day,72.64,13,86.95,2025-03-14
EMP01014,Samarth Golla,Customer Support,2.1,46.85,30,5,7.8,Day,88.38,11,100.38,2024-11-02
EMP01015,Vaibhav Tak,Sales,3.1,11.6,34,6,3.8,Night,71.83,7,85.29,2025-03-05
EMP01016,Riaan Hora,Sales,1.0,21.97,27,5,8.7,Day,93.02,12,66.4,2025-03-19
EMP01017,Stuvan Trivedi,Customer Support,3.2,14.42,40,3,1.8,Night,85.97,10,108.03,2025-04-10
EMP01018,Ojas Andra,Sales,2.9,70.14,38,7,6.9,Day,91.86,13,84.09,2024-12-30
EMP01019,Divyansh Andra,Logistics,3.4,71.45,35,6,9.6,Night,93.3,18,88.59,2024-11-08
EMP01020,Rohan Lala,Logistics,4.0,86.65,22,4,3.4,Day,70.91,14,103.85,2025-02-21
EMP01021,Dishani Badami,Logistics,1.7,84.73,26,5,1.7,Night,85.39,14,114.85,2025-02-06
EMP01022,Bhavin Bath,Customer Support,1.7,88.9,30,4,9.0,Day,98.4,13,91.82,2024-12-24
EMP01023,Sahil Varghese,Logistics,2.8,109.8,37,7,7.9,Day,85.07,17,104.24,2024-11-26
EMP01024,Kavya Sarkar,Logistics,3.9,21.3,28,2,3.9,Night,93.93,24,79.13,2024-12-04
EMP01025,Renee Joshi,Logistics,1.7,102.15,34,6,7.2,Night,93.48,21,91.23,2025-02-26
EMP01026,Himmat Shukla,Sales,2.7,104.12,33,3,7.3,Night,79.25,21,70.38,2024-12-01
EMP01027,Madhav Agate,Customer Support,3.2,55.01,30,5,7.8,Night,88.27,12,87.26,2025-02-22
EMP01028,Yuvraj  Sehgal,Sales,3.2,14.9,32,3,1.3,Day,73.69,18,88.87,2024-12-31
EMP01029,Samar Dhingra,Customer Support,4.5,7.82,28,6,9.8,Night,71.06,14,64.57,2025-02-18
EMP01030,Charvi Sengupta,Logistics,2.4,77.15,30,5,4.1,Night,85.13,21,59.49,2025-02-21
EMP01031,Kiara Som,Customer Support,1.7,60.75,37,3,7.9,Day,83.15,16,111.27,2025-04-29
EMP01032,Jayan Bhasin,Sales,1.9,92.9,23,3,7.2,Day,99.52,11,119.15,2024-11-03
EMP01033,Ishita Borde,Logistics,4.3,99.57,26,3,1.8,Night,77.18,23,104.8,2025-02-05
EMP01034,Farhan Kala,Sales,3.0,10.93,30,5,4.4,Day,87.51,17,86.51,2025-01-06
EMP01035,Samar Bahl,Logistics,2.6,39.16,19,3,3.8,Day,86.41,14,117.07,2024-11-14
EMP01036,Kanav Khalsa,Customer Support,3.8,51.59,28,5,9.4,Night,72.6,17,113.18,2025-04-20
EMP01037,Samarth Choudhary,Logistics,2.8,55.58,23,6,8.1,Day,94.21,19,59.04,2025-03-21
EMP01038,Inaaya  Wable,Logistics,5.0,3.92,27,3,7.5,Night,99.68,19,108.96,2024-12-04
EMP01039,Tarini Tandon,Logistics,2.7,49.35,32,4,4.9,Day,84.64,16,95.79,2025-04-15
EMP01040,Siya Dani,Logistics,2.5,43.62,44,3,3.2,Night,71.49,13,78.31,2024-11-17
EMP01041,Veer Ramaswamy,Sales,4.6,6.93,33,6,9.0,Night,96.46,18,52.06,2025-04-27
EMP01042,Ehsaan Dube,Logistics,1.5,26.98,33,10,4.7,Day,77.34,11,78.17,2025-04-10
EMP01043,Adah Biswas,Sales,1.3,81.37,34,6,4.4,Night,96.41,19,67.66,2025-03-09
EMP01044,Riya Bora,Sales,2.9,40.84,31,3,6.6,Night,95.55,17,92.52,2025-02-26
EMP01045,Aaryahi Walla,Sales,5.0,96.4,26,6,6.4,Day,89.6,10,74.67,2025-04-01
EMP01046,Dhanush Sodhi,Customer Support,2.4,27.63,30,4,2.1,Day,96.44,16,73.19,2024-11-04
EMP01047,Sara Kota,Sales,3.8,61.32,29,2,1.5,Day,71.46,17,60.78,2025-01-16
EMP01048,Lagan Chokshi,Logistics,2.9,98.28,29,6,8.0,Day,95.35,13,62.72,2025-02-06
EMP01049,Jhanvi Bajwa,Customer Support,3.9,58.59,29,5,2.7,Day,82.28,18,91.36,2025-02-04
EMP01050,Pari Badal,Customer Support,2.4,119.92,27,6,3.9,Night,90.07,12,73.61,2025-01-10
EMP01051,Jayant Chana,Logistics,4.6,64.83,26,4,8.7,Night,83.78,10,83.94,2025-01-24
EMP01052,Ryan Chokshi,Customer Support,1.4,24.82,33,4,7.7,Night,90.8,17,94.58,2025-02-25
EMP01053,Farhan Bala,Logistics,4.2,88.85,23,8,2.0,Night,80.34,14,117.85,2025-04-01
EMP01054,Zoya Handa,Customer Support,1.3,72.76,43,7,7.8,Day,80.18,20,97.81,2025-04-02
EMP01055,Alisha Randhawa,Sales,5.0,75.25,25,5,6.3,Night,76.41,13,105.64,2025-01-04
EMP01056,Hazel Master,Sales,1.8,42.96,23,7,5.4,Day,85.98,20,98.94,2025-02-13
EMP01057,Ishaan Ranganathan,Logistics,2.5,32.42,32,6,3.6,Day,80.95,12,56.38,2024-12-03
EMP01058,Nirvi Iyer,Logistics,2.6,26.58,27,5,8.2,Day,88.87,23,63.43,2024-12-24
EMP01059,Emir Kannan,Customer Support,4.9,10.16,35,4,3.7,Night,83.15,11,108.24,2024-11-12
EMP01060,Parinaaz Dara,Customer Support,1.1,41.09,23,4,6.3,Night,98.68,20,58.86,2025-01-11
EMP01061,Hazel Datta,Customer Support,2.0,10.28,27,8,4.9,Day,94.63,17,106.19,2024-12-30
EMP01062,Zain Shenoy,Customer Support,3.3,52.64,27,4,5.2,Day,87.26,20,68.66,2025-04-16
EMP01063,Eva Bava,Customer Support,3.3,25.5,26,8,6.4,Day,85.27,17,101.34,2025-04-07
EMP01064,Khushi Basu,Logistics,1.8,90.73,24,7,4.4,Day,98.15,19,105.66,2025-01-31
EMP01065,Reyansh Seshadri,Customer Support,2.8,44.41,28,8,9.1,Night,73.37,15,55.27,2024-12-21
EMP01066,Hunar Dasgupta,Logistics,1.1,67.8,20,6,4.2,Day,94.47,12,78.39,2025-01-20
EMP01067,Vaibhav Saran,Sales,4.2,93.28,38,6,8.0,Night,71.87,16,59.19,2024-11-25
EMP01068,Farhan Warrior,Logistics,1.5,39.99,28,7,4.7,Day,99.19,8,54.23,2025-02-18
EMP01069,Jivika Atwal,Sales,1.7,35.51,29,5,3.1,Day,97.96,11,118.43,2025-02-09
EMP01070,Kaira Goyal,Sales,2.7,13.4,32,5,4.5,Night,84.35,17,66.02,2025-02-24
EMP01071,Hansh Sekhon,Sales,4.3,3.26,27,4,3.3,Day,74.4,21,61.52,2024-11-09
EMP01072,Darshit Kata,Logistics,2.7,66.08,22,3,6.6,Night,72.82,16,84.65,2025-02-16
EMP01073,Shaan Wali,Customer Support,2.9,68.27,23,3,3.8,Night,97.71,16,94.46,2025-01-11
EMP01074,Veer Samra,Sales,1.2,46.53,21,2,2.1,Night,98.69,17,112.43,2025-03-21
EMP01075,Adah Bhasin,Customer Support,2.8,39.15,39,6,3.8,Day,71.35,9,84.42,2025-01-07
EMP01076,Hrishita Thakur,Sales,4.7,116.74,27,3,6.0,Night,88.11,16,56.05,2025-03-15
EMP01077,Siya Hora,Sales,1.2,9.76,27,3,5.2,Day,92.97,23,76.87,2025-01-20
EMP01078,Rasha Dada,Logistics,2.4,24.09,26,5,2.2,Night,92.25,13,111.28,2025-02-17
EMP01079,Dishani Bhandari,Customer Support,3.3,90.82,32,5,8.4,Day,82.35,20,61.24,2024-12-03
EMP01080,Shayak Dasgupta,Customer Support,4.2,26.18,26,5,1.1,Day,83.11,14,61.34,2025-01-19
EMP01081,Badal Kala,Customer Support,4.3,85.7,24,4,8.4,Night,88.54,17,56.81,2024-11-05
EMP01082,Dhanush Kumer,Customer Support,1.2,112.62,32,4,9.8,Day,97.52,15,70.04,2025-02-20
EMP01083,Oorja Keer,Customer Support,4.6,87.12,36,5,1.5,Day,93.74,13,50.63,2025-04-02
EMP01084,Anay Gulati,Sales,2.9,96.7,26,2,7.1,Night,80.37,18,98.11,2025-04-24
EMP01085,Saksham Grover,Logistics,1.1,94.75,38,5,8.7,Day,72.83,15,87.44,2025-01-17
EMP01086,Pari Garg,Logistics,3.0,49.05,31,3,6.5,Day,90.78,8,92.78,2025-03-14
EMP01087,Gokul Kadakia,Customer Support,4.5,19.81,26,6,8.3,Night,92.76,13,82.63,2024-12-17
EMP01088,Vedika Tandon,Sales,1.8,25.73,28,4,7.2,Day,76.9,31,90.81,2024-11-12
EMP01089,Nirvi Saxena,Logistics,4.5,112.16,30,6,4.6,Day,84.5,19,88.69,2024-11-05
EMP01090,Sahil Reddy,Logistics,3.2,10.54,28,1,1.2,Day,82.83,15,57.91,2025-04-17
EMP01091,Bhavin Jani,Sales,1.7,45.61,35,2,6.1,Night,74.77,7,79.43,2024-11-13
EMP01092,Zara Basu,Customer Support,3.0,75.42,34,6,1.6,Day,78.73,16,89.84,2025-03-16
EMP01093,Nirvaan Deo,Logistics,2.6,21.71,30,3,5.8,Night,98.18,20,110.16,2025-04-04
EMP01094,Sumer Thaman,Customer Support,3.9,17.44,32,3,9.7,Night,96.59,9,62.05,2024-12-08
EMP01095,Trisha Sagar,Sales,3.3,74.62,31,5,4.6,Day,78.81,19,105.19,2024-12-31
EMP01096,Ritvik Sura,Customer Support,3.4,104.81,35,7,1.3,Day,71.69,17,112.97,2024-11-19
EMP01097,Alia Devi,Customer Support,3.2,110.5,25,3,8.8,Night,81.97,14,88.83,2025-03-10
EMP01098,Aniruddh Lad,Logistics,3.9,82.47,23,7,8.9,Night,97.5,11,77.51,2025-02-20
EMP01099,Adah Chaudhry,Customer Support,1.9,86.1,29,7,1.5,Day,83.31,22,90.61,2025-03-14
EMP01100,Vivaan Loke,Customer Support,3.5,112.66,29,8,10.0,Day,94.72,15,85.97,2025-01-01
EMP01101,Neelofar Divan,Customer Support,2.0,47.26,28,5,2.7,Night,95.61,11,107.49,2025-04-06
EMP01102,Siya Kara,Sales,1.3,116.97,29,3,1.1,Day,82.46,20,72.39,2025-02-17
EMP01103,Adira Arora,Logistics,3.9,37.34,35,8,1.5,Night,88.44,13,67.27,2025-03-30
EMP01104,Jivika Dani,Sales,2.0,44.25,36,6,4.6,Day,95.51,6,116.82,2025-02-19
EMP01105,Amira Issac,Customer Support,1.3,91.49,21,6,4.4,Night,98.5,16,93.19,2025-03-18
EMP01106,Rati Dara,Logistics,1.8,86.07,26,8,5.6,Day,91.51,12,114.81,2025-03-02
EMP01107,Priyansh Khare,Logistics,5.0,45.08,30,3,9.4,Night,83.16,16,117.76,2024-11-21
EMP01108,Uthkarsh Bhakta,Logistics,4.3,6.7,16,6,9.6,Night,82.34,13,50.71,2025-02-06
EMP01109,Ivana Varty,Customer Support,3.3,76.49,27,5,4.6,Day,79.03,14,99.15,2024-12-29
EMP01110,Fateh Sur,Logistics,2.4,72.75,27,2,2.3,Night,82.2,7,86.47,2025-01-15
EMP01111,Gatik Agarwal,Customer Support,2.4,106.16,30,4,4.8,Night,99.48,11,68.32,2025-01-30
EMP01112,Kimaya De,Sales,2.4,36.56,32,5,1.8,Night,72.69,16,91.59,2024-12-05
EMP01113,Anaya Bhasin,Sales,4.9,109.52,24,7,8.1,Night,79.1,19,105.85,2025-01-14
EMP01114,Adira Barman,Sales,4.0,69.16,27,3,1.3,Day,91.36,15,77.55,2025-01-22
EMP01115,Shayak Sarna,Logistics,2.4,26.79,26,4,2.5,Day,95.92,14,107.98,2025-04-17
EMP01116,Heer Krishnan,Customer Support,1.1,47.72,36,6,7.1,Night,91.76,14,86.56,2025-01-26
EMP01117,Anya Bhalla,Sales,2.1,24.95,33,5,5.4,Day,81.41,16,106.48,2025-03-28
EMP01118,Trisha Vala,Logistics,1.8,55.87,36,9,3.5,Night,88.56,16,95.36,2025-03-28
EMP01119,Pranay Yohannan,Sales,1.8,57.24,24,4,9.2,Day,83.73,13,82.61,2025-01-12
EMP01120,Charvi Shanker,Customer Support,4.8,95.34,23,7,8.8,Day,91.3,13,73.15,2025-04-28
EMP01121,Aaryahi Arora,Customer Support,2.0,89.4,31,4,1.4,Day,70.81,16,96.02,2024-12-24
EMP01122,Armaan Ahluwalia,Logistics,1.6,70.25,35,3,6.9,Night,88.0,15,86.51,2025-02-26
EMP01123,Dharmajan Mani,Customer Support,4.3,66.08,31,5,4.8,Day,82.82,13,89.49,2025-01-27
EMP01124,Advika Kamdar,Logistics,4.3,83.11,29,10,5.0,Day,93.87,15,90.15,2024-11-23
EMP01125,Indranil Master,Logistics,2.7,18.63,35,9,3.1,Day,88.42,13,107.11,2024-11-04
EMP01126,Jhanvi Chopra,Logistics,3.5,70.72,31,6,2.9,Night,78.6,16,79.7,2024-12-29
EMP01127,Tiya Ganesh,Customer Support,4.9,109.33,34,8,3.0,Day,93.65,14,75.85,2024-11-25
EMP01128,Ojas Dar,Logistics,4.8,37.39,29,3,1.1,Night,76.9,20,63.08,2025-04-11
EMP01129,Kiara Sachdeva,Logistics,2.1,3.8,26,3,3.7,Night,82.21,13,102.32,2025-01-22
EMP01130,Hiran Sankaran,Logistics,2.6,1.53,29,6,1.6,Day,98.15,24,58.88,2025-01-26
EMP01131,Vardaniya Srinivas,Logistics,2.2,4.88,26,5,4.3,Day,85.76,12,68.3,2025-04-27
EMP01132,Vihaan Swaminathan,Sales,1.8,89.81,31,2,4.3,Day,79.59,15,55.82,2025-02-18
EMP01133,Indrans Lal,Sales,1.9,104.01,26,2,7.4,Night,97.31,16,73.34,2025-02-28
EMP01134,Keya Walla,Sales,3.5,1.43,34,4,2.8,Day,75.01,13,75.24,2024-11-05
EMP01135,Yuvaan Chanda,Logistics,3.2,83.55,29,6,10.0,Day,94.1,14,52.24,2025-03-07
EMP01136,Nishith Mangal,Customer Support,4.3,36.9,38,6,9.9,Night,75.51,12,89.49,2025-02-27
EMP01137,Aaina Som,Sales,2.5,47.44,28,8,3.4,Day,98.55,20,111.41,2025-04-14
EMP01138,Madhup Bala,Logistics,3.8,110.79,34,3,3.8,Night,88.8,10,52.69,2025-04-21
EMP01139,Nehmat Sampath,Sales,5.0,82.76,31,3,3.6,Night,99.49,14,73.09,2024-11-09
EMP01140,Saksham Chhabra,Logistics,2.8,64.68,22,6,6.7,Night,78.25,13,106.62,2025-02-10
EMP01141,Jiya Raja,Customer Support,3.4,58.94,27,5,3.4,Day,74.75,15,74.74,2025-03-05
EMP01142,Krish Sachdev,Customer Support,3.7,67.77,28,5,4.3,Day,85.84,16,73.97,2025-04-03
EMP01143,Vivaan Gour,Logistics,3.5,28.73,26,7,9.4,Day,73.07,12,93.34,2025-01-16
EMP01144,Biju Wable,Sales,1.9,82.42,35,6,2.3,Day,90.69,14,55.09,2025-01-07
EMP01145,Dishani Tailor,Logistics,3.3,15.16,31,5,3.0,Night,84.09,14,102.28,2024-11-16
EMP01146,Indranil Basak,Sales,1.1,95.71,36,5,1.6,Day,72.48,11,50.77,2025-04-23
EMP01147,Emir Lalla,Logistics,4.4,30.35,28,3,1.4,Night,96.73,9,105.57,2025-01-08
EMP01148,Madhup Kara,Logistics,2.8,1.0,24,5,1.1,Day,86.79,13,54.24,2025-01-17
EMP01149,Abram Chadha,Logistics,2.9,89.48,22,1,3.7,Day,80.86,17,104.81,2025-04-19
EMP01150,Ishita Ganguly,Logistics,1.3,99.81,43,9,4.4,Night,99.5,17,119.35,2025-01-15
EMP01151,Umang Bawa,Logistics,1.6,91.07,25,11,3.6,Day,99.4,15,109.08,2025-04-04
EMP01152,Ahana  Gara,Customer Support,2.5,35.43,41,6,7.0,Day,87.41,6,84.77,2025-03-06
EMP01153,Shalv Raj,Customer Support,4.5,20.27,22,5,8.4,Night,71.84,21,70.79,2025-03-25
EMP01154,Elakshi Sant,Customer Support,1.6,3.06,25,6,8.1,Day,94.41,18,96.3,2025-03-11
EMP01155,Anya Thaker,Customer Support,2.4,10.4,38,8,3.2,Night,81.78,16,56.92,2024-11-06
EMP01156,Nehmat Lal,Sales,4.5,46.64,22,8,4.2,Day,94.27,11,68.9,2025-01-07
EMP01157,Renee Roy,Sales,4.0,34.85,32,7,1.9,Day,96.17,21,113.76,2025-04-03
EMP01158,Manjari Chaudhari,Logistics,2.4,110.73,35,3,3.3,Night,91.33,20,73.28,2025-04-28
EMP01159,Oorja Kannan,Customer Support,1.4,28.12,31,3,3.3,Day,72.28,13,97.16,2025-02-26
EMP01160,Onkar Randhawa,Sales,3.2,63.02,36,3,7.2,Day,90.63,15,86.36,2025-02-24
EMP01161,Divit Mangal,Customer Support,2.0,115.02,22,7,5.7,Day,73.32,15,85.7,2025-03-21
EMP01162,Manjari Sabharwal,Sales,3.4,52.69,25,6,7.9,Night,85.11,9,51.14,2025-01-15
EMP01163,Jivika Venkatesh,Logistics,1.1,108.16,30,6,5.3,Day,99.3,18,101.32,2024-11-05
EMP01164,Lakshit Tank,Logistics,2.1,93.62,35,5,6.9,Night,79.51,7,50.63,2025-03-17
EMP01165,Gatik Khosla,Sales,1.8,41.2,37,9,1.8,Night,71.46,13,97.4,2025-04-19
EMP01166,Biju Kar,Logistics,3.9,81.42,32,6,6.7,Day,99.31,8,101.91,2025-04-01
EMP01167,Hazel Anne,Customer Support,4.0,36.02,26,2,9.2,Night,70.64,9,81.16,2025-01-22
EMP01168,Hansh Hari,Customer Support,4.0,37.72,23,4,1.1,Night,77.89,16,76.64,2025-03-09
EMP01169,Pranay Gara,Customer Support,4.9,83.04,32,5,4.6,Day,85.87,17,63.84,2025-03-19
EMP01170,Mehul Bhalla,Logistics,3.4,65.57,29,2,7.8,Night,85.98,16,106.49,2024-12-12
EMP01171,Baiju Tak,Logistics,4.4,1.86,33,11,2.8,Night,79.22,13,91.07,2024-11-18
EMP01172,Mohanlal Sood,Logistics,3.4,98.63,30,3,4.1,Day,89.28,10,111.68,2025-02-28
EMP01173,Ahana  Arora,Logistics,2.6,13.12,34,4,4.5,Night,93.83,24,81.62,2024-12-06
EMP01174,Divij Keer,Customer Support,4.2,76.85,22,4,1.3,Night,95.3,12,111.86,2025-01-25
EMP01175,Aarna Sathe,Logistics,2.8,76.64,31,4,8.1,Night,88.84,21,53.56,2025-04-18
EMP01176,Kiaan Kunda,Sales,4.8,32.0,30,6,1.1,Night,85.59,11,98.99,2024-12-31
EMP01177,Dhanush Khurana,Logistics,1.1,1.69,37,5,6.6,Night,84.11,10,85.06,2024-12-15
EMP01178,Rania Rau,Sales,3.5,83.42,26,2,4.3,Day,77.64,19,61.21,2025-02-21
EMP01179,Mannat Garg,Logistics,4.8,118.87,36,5,6.7,Night,72.72,13,97.43,2024-11-11
EMP01180,Purab Dugar,Logistics,2.3,66.78,30,6,1.4,Night,76.02,14,87.81,2025-03-16
EMP01181,Veer Shankar,Sales,1.5,107.64,22,4,8.9,Night,77.82,17,76.75,2025-01-07
EMP01182,Vardaniya Khare,Logistics,2.1,94.56,32,3,3.3,Night,74.59,16,102.16,2025-02-20
EMP01183,Devansh Lad,Customer Support,1.3,55.65,26,2,5.9,Day,81.89,20,76.23,2024-12-15
EMP01184,Onkar Keer,Sales,2.4,65.62,30,4,3.0,Night,89.59,14,90.37,2025-01-15
EMP01185,Yuvaan Hayre,Customer Support,3.8,81.97,33,5,2.2,Day,91.33,15,112.15,2024-12-31
EMP01186,Dharmajan Jha,Sales,4.2,91.84,25,0,3.9,Night,94.4,18,64.74,2024-10-31
EMP01187,Indrajit Sahni,Customer Support,3.3,24.69,28,4,5.6,Day,77.24,13,65.4,2025-03-08
EMP01188,Tarini Venkatesh,Customer Support,3.9,44.16,28,4,7.6,Night,80.5,12,50.58,2025-02-04
EMP01189,Mohanlal Varty,Logistics,1.2,82.85,34,9,7.8,Night,97.27,10,95.1,2025-04-14
EMP01190,Aarna Kanda,Sales,1.8,51.93,33,4,9.4,Night,86.24,15,114.12,2025-01-25
EMP01191,Shray Deshmukh,Logistics,2.5,66.4,28,6,3.2,Day,85.08,16,96.17,2025-01-08
EMP01192,Tiya Dasgupta,Customer Support,4.5,87.41,33,5,5.5,Day,74.02,17,64.54,2024-10-31
EMP01193,Aaina Bath,Customer Support,2.3,9.61,35,4,2.9,Night,78.1,17,54.5,2025-01-19
EMP01194,Advika Issac,Logistics,1.2,114.02,26,9,9.4,Day,75.17,14,68.68,2025-01-30
EMP01195,Indrajit Zachariah,Sales,1.9,92.45,36,4,7.0,Day,83.86,12,108.31,2025-01-31
EMP01196,Dharmajan Andra,Customer Support,4.0,39.02,33,5,7.5,Day,96.12,6,68.23,2025-02-09
EMP01197,Pihu Doshi,Customer Support,4.1,112.05,31,6,5.9,Night,92.72,21,51.56,2025-04-02
EMP01198,Yuvraj  Chander,Logistics,3.4,36.36,29,5,9.2,Day,70.8,9,79.97,2024-12-30
EMP01199,Inaaya  Ghose,Logistics,5.0,119.01,31,5,4.5,Night,82.67,15,58.3,2025-04-22
EMP01200,Lakshit Zachariah,Logistics,3.6,57.51,26,4,9.2,Night,92.69,9,53.91,2025-01-12
EMP01201,Urvi Behl,Sales,2.0,55.3,25,6,2.9,Day,71.33,14,67.69,2025-04-05
EMP01202,Yasmin Bhakta,Customer Support,3.4,69.43,34,5,3.7,Day,95.67,15,66.54,2025-02-21
EMP01203,Mehul Chokshi,Logistics,1.2,112.29,27,3,3.9,Day,93.36,16,116.62,2024-12-13
EMP01204,Vedika Hari,Logistics,3.6,118.0,26,6,6.8,Day,78.52,12,115.52,2025-04-04
EMP01205,Neysa Sarraf,Logistics,4.8,27.41,32,4,3.3,Day,75.96,11,114.95,2025-03-25
EMP01206,Misha Rao,Customer Support,3.6,28.35,23,2,6.6,Day,82.63,13,104.56,2025-02-16
EMP01207,Anay Sule,Customer Support,3.5,48.88,34,1,7.1,Day,81.09,10,62.34,2024-11-15
EMP01208,Rohan Dara,Customer Support,3.3,99.61,35,6,3.0,Night,87.94,16,105.25,2025-01-09
EMP01209,Ritvik Sheth,Sales,3.6,76.09,35,6,5.1,Day,96.99,13,81.31,2025-04-24
EMP01210,Yuvraj  Hari,Logistics,4.6,17.77,24,4,1.7,Night,75.1,20,100.8,2024-11-03
EMP01211,Fateh Shukla,Sales,1.2,63.29,29,9,5.3,Night,73.23,18,53.62,2025-04-05
EMP01212,Anay Arora,Customer Support,1.2,100.6,27,9,4.7,Night,77.19,9,74.67,2024-12-26
EMP01213,Raghav Lall,Logistics,1.1,3.97,29,10,1.2,Night,82.33,13,80.85,2024-12-25
EMP01214,Vanya Joshi,Sales,4.9,52.35,24,3,3.7,Night,78.52,16,105.32,2024-11-21
EMP01215,Gatik Varma,Customer Support,1.1,15.0,32,2,2.3,Day,88.96,22,90.43,2025-02-09
EMP01216,Jiya Kuruvilla,Logistics,2.2,57.18,36,2,1.5,Day,93.18,13,119.82,2025-02-11
EMP01217,Ira Dugar,Sales,4.7,5.26,29,2,7.2,Night,82.13,13,116.75,2025-04-03
EMP01218,Amira Wason,Customer Support,4.6,64.05,21,2,9.0,Night,82.72,15,61.45,2025-02-23
EMP01219,Sahil Char,Logistics,1.5,113.18,42,2,4.7,Day,95.75,17,73.94,2024-11-30
EMP01220,Drishya Tak,Sales,4.0,42.09,26,7,8.2,Day,95.38,14,101.3,2024-12-06
EMP01221,Ahana  Kalita,Logistics,3.9,37.62,24,7,2.8,Day,88.35,19,86.68,2025-04-16
EMP01222,Heer Mand,Customer Support,3.8,98.51,20,4,5.1,Day,78.88,14,69.02,2024-11-08
EMP01223,Zaina Dash,Customer Support,4.3,25.29,28,0,7.6,Day,92.8,15,64.93,2025-04-22
