Customer ID,Customer Name,Gender,Age,Location,Total Orders,Average Basket Size (₹),Total Spend (₹),Preferred Category,Last Purchase Date,Days Since Last Purchase,Engagement Score (1-100),Customer Rating (1 to 5 stars)
CUST01264,Eshani Bhardwaj,Female,35,Pune,10,748.12,7481.2,Electronics,2024-10-29,183,91,2.3
CUST01265,Vidur Sodhi,Other,42,Mumbai,16,2113.79,33820.64,Sports,2024-10-04,208,14,3.1
CUST01266,Vritika Sharma,Male,50,Bangalore,11,1839.64,20236.04,Electronics,2024-10-28,184,2,2.9
CUST01267,Shray Soman,Female,64,Hyderabad,8,2239.3,17914.4,Fashion,2024-08-10,263,99,3.3
CUST01268,Hrishita Ravel,Other,57,Delhi,9,4629.73,41667.57,Home,2025-02-02,87,43,4.5
CUST01269,Rasha Vohra,Other,60,Kolkata,13,2156.17,28030.21,Beauty,2025-01-19,101,71,4.5
CUST01270,Adira Kaul,Female,29,Ahmedabad,12,4626.39,55516.68,Fashion,2024-06-11,323,16,4.9
CUST01271,Abram Deep,Female,61,Hyderabad,8,2405.02,19240.16,Grocery,2024-06-13,321,86,3.1
CUST01272,Arhaan Sarraf,Other,53,Hyderabad,12,4346.46,52157.52,Sports,2024-12-04,147,28,4.7
CUST01273,Mamooty Sastry,Other,65,Ahmedabad,6,2847.88,17087.28,Home,2025-03-28,33,32,2.9
CUST01274,Yasmin Ganesh,Female,21,Jaipur,7,1901.09,13307.63,Grocery,2024-09-01,241,71,1.2
CUST01275,Akarsh Sant,Other,22,Delhi,10,2522.07,25220.7,Home,2024-09-10,232,86,1.6
CUST01276,Saanvi Ravel,Male,54,Pune,8,2409.71,19277.68,Home,2024-05-26,339,2,2.3
CUST01277,Myra Gulati,Other,25,Mumbai,9,1669.61,15026.49,Home,2024-05-25,340,72,3.9
CUST01278,Bhavin Vaidya,Male,59,Chennai,6,1803.37,10820.22,Fashion,2025-01-30,90,7,1.3
CUST01279,Vritika Sur,Male,66,Jaipur,14,1339.04,18746.56,Beauty,2024-12-27,124,38,2.4
CUST01280,Madhup Borra,Other,45,Mumbai,9,2012.0,18108.0,Books,2024-08-02,271,48,4.9
CUST01281,Urvi Agate,Other,48,Bangalore,12,3309.83,39717.96,Books,2025-03-07,54,85,4.1
CUST01282,Neysa Sule,Female,26,Chennai,12,2239.51,26874.12,Beauty,2024-11-01,180,86,3.3
CUST01283,Elakshi Seshadri,Male,68,Kolkata,12,3705.45,44465.4,Books,2024-06-08,326,99,1.2
CUST01284,Aradhya Raval,Other,46,Kolkata,10,4941.4,49414.0,Fashion,2025-03-23,38,82,1.1
CUST01285,Shlok Kakar,Male,31,Bangalore,10,2196.95,21969.5,Fashion,2025-04-20,10,73,1.4
CUST01286,Diya Sunder,Female,57,Delhi,14,2581.88,36146.32,Home,2024-11-20,161,2,2.3
CUST01287,Sumer Buch,Male,58,Bangalore,15,1238.5,18577.5,Grocery,2025-01-15,105,42,3.4
CUST01288,Inaaya  Goswami,Other,39,Jaipur,8,2264.97,18119.76,Grocery,2024-11-23,158,42,1.8
CUST01289,Manjari Upadhyay,Other,28,Kolkata,5,3770.75,18853.75,Beauty,2025-04-09,21,81,1.2
CUST01290,Kanav Sodhi,Male,40,Pune,11,1478.32,16261.52,Home,2024-09-06,236,20,1.4
CUST01291,Ira Bera,Female,18,Delhi,15,1319.24,19788.6,Fashion,2025-04-15,15,6,2.7
CUST01292,Yashvi Mane,Male,63,Kolkata,5,2193.69,10968.45,Sports,2025-02-19,70,11,4.1
CUST01293,Lavanya Cheema,Other,54,Hyderabad,10,4183.92,41839.2,Fashion,2024-12-22,129,69,4.3
CUST01294,Onkar Shukla,Female,38,Bangalore,8,3306.46,26451.68,Sports,2025-02-20,69,74,2.2
CUST01295,Eva Kar,Male,43,Hyderabad,11,4809.11,52900.21,Fashion,2024-11-21,160,87,3.7
CUST01296,Trisha Tiwari,Male,63,Ahmedabad,10,4570.43,45704.3,Sports,2025-04-23,7,97,2.6
CUST01297,Divij Amble,Female,53,Kolkata,17,1180.12,20062.04,Beauty,2024-12-15,136,40,4.9
CUST01298,Anahi Chahal,Male,40,Pune,10,691.49,6914.9,Sports,2024-05-29,336,36,2.6
CUST01299,Zara Kapadia,Female,18,Bangalore,9,2295.93,20663.37,Beauty,2024-06-02,332,51,2.6
CUST01300,Kanav Chopra,Female,68,Lucknow,5,2849.36,14246.8,Grocery,2024-07-28,276,47,3.0
CUST01301,Anay Sachdeva,Female,57,Lucknow,8,2820.07,22560.56,Home,2024-07-08,296,98,1.1
CUST01302,Shalv Ganesh,Female,32,Ahmedabad,10,1103.48,11034.8,Grocery,2024-09-13,229,17,2.7
CUST01303,Sana Roy,Male,38,Lucknow,11,1061.68,11678.48,Books,2025-03-18,43,26,4.3
CUST01304,Renee Sood,Male,64,Hyderabad,10,710.87,7108.7,Grocery,2025-03-06,55,53,3.4
CUST01305,Dharmajan Karan,Other,26,Jaipur,10,4328.87,43288.7,Grocery,2024-12-18,133,48,4.9
CUST01306,Anaya Bhagat,Female,26,Pune,8,4764.85,38118.8,Fashion,2025-01-26,94,27,2.3
CUST01307,Hiran Kunda,Other,27,Ahmedabad,16,1020.58,16329.28,Grocery,2024-09-27,215,46,1.6
CUST01308,Mahika Lanka,Other,69,Hyderabad,4,1459.05,5836.2,Fashion,2024-07-20,284,67,4.0
CUST01309,Nishith Bhat,Male,43,Mumbai,15,904.38,13565.7,Beauty,2024-09-25,217,19,1.2
CUST01310,Pranay Mandal,Male,58,Bangalore,9,4448.76,40038.84,Beauty,2025-03-18,43,72,1.6
CUST01311,Jhanvi Dalal,Male,52,Pune,9,4814.19,43327.71,Electronics,2025-03-17,44,81,3.0
CUST01312,Zoya Deep,Male,69,Delhi,11,1678.08,18458.88,Home,2024-10-11,201,65,4.0
CUST01313,Kashvi Kakar,Other,42,Kolkata,7,1866.13,13062.91,Books,2024-11-06,175,71,3.4
CUST01314,Samaira Sachdeva,Female,43,Lucknow,8,2132.01,17056.08,Fashion,2024-09-06,236,36,5.0
CUST01315,Hunar Thaman,Other,28,Hyderabad,8,2761.09,22088.72,Home,2024-10-23,189,67,3.6
CUST01316,Abram Deshmukh,Other,55,Jaipur,6,3571.07,21426.42,Electronics,2024-11-20,161,83,3.9
CUST01317,Anaya Garg,Male,19,Chennai,12,2769.76,33237.12,Sports,2024-08-23,250,42,5.0
CUST01318,Rania Deshpande,Female,24,Lucknow,11,4779.51,52574.61,Sports,2024-10-25,187,91,3.4
CUST01319,Tiya Barad,Other,35,Pune,5,949.52,4747.6,Home,2024-11-30,151,67,3.9
CUST01320,Shaan Sandhu,Male,44,Pune,12,4093.72,49124.64,Fashion,2025-04-09,21,98,2.2
CUST01321,Tara Chowdhury,Male,51,Pune,14,2005.17,28072.38,Beauty,2025-02-11,78,69,3.1
CUST01322,Aayush Chadha,Female,44,Lucknow,12,2198.96,26387.52,Grocery,2024-11-16,165,49,4.6
CUST01323,Saksham Ganesan,Other,34,Mumbai,9,3689.73,33207.57,Home,2024-11-28,153,37,4.4
CUST01324,Kiaan Bajwa,Female,60,Delhi,10,4682.2,46822.0,Sports,2024-07-05,299,46,2.2
CUST01325,Ishita Mandal,Female,61,Ahmedabad,9,3722.9,33506.1,Books,2024-10-01,211,80,2.4
CUST01326,Vardaniya Char,Female,68,Pune,4,3991.37,15965.48,Fashion,2024-11-26,155,56,4.4
CUST01327,Vanya Batta,Other,41,Chennai,9,3878.51,34906.59,Home,2024-11-25,156,63,2.1
CUST01328,Ryan Bhat,Male,42,Ahmedabad,12,1944.4,23332.8,Books,2024-11-22,159,78,4.6
CUST01329,Anahita Loyal,Female,24,Kolkata,3,3906.19,11718.57,Fashion,2024-11-15,166,30,4.1
CUST01330,Madhav Loke,Female,69,Lucknow,8,4030.34,32242.72,Beauty,2024-07-20,284,96,1.6
CUST01331,Anika Ram,Other,23,Bangalore,6,2900.3,17401.8,Fashion,2024-12-08,143,63,3.9
CUST01332,Aaina Chawla,Other,41,Kolkata,16,2915.4,46646.4,Books,2024-07-24,280,76,4.3
CUST01333,Kiaan Kar,Male,50,Hyderabad,7,3918.74,27431.18,Beauty,2024-07-13,291,91,1.6
CUST01334,Hrishita Kapadia,Male,66,Bangalore,9,4176.64,37589.76,Fashion,2024-07-24,280,26,2.8
CUST01335,Elakshi Ram,Female,46,Lucknow,10,2017.38,20173.8,Grocery,2024-11-28,153,93,4.5
CUST01336,Ahana  Banerjee,Female,60,Kolkata,12,4107.03,49284.36,Sports,2024-07-02,302,23,1.8
CUST01337,Shray Sarma,Other,39,Pune,8,4163.94,33311.52,Fashion,2025-02-10,79,86,2.8
CUST01338,Faiyaz Chahal,Female,43,Kolkata,10,1553.57,15535.7,Home,2025-01-20,100,20,3.5
CUST01339,Vidur Mangat,Other,45,Bangalore,7,3726.28,26083.96,Beauty,2024-11-11,170,46,1.4
CUST01340,Devansh Sanghvi,Female,67,Lucknow,6,1339.4,8036.4,Beauty,2024-06-16,318,80,1.8
CUST01341,Shlok Sarkar,Other,38,Delhi,11,918.72,10105.92,Grocery,2024-12-28,123,31,2.9
CUST01342,Trisha Kumar,Female,66,Kolkata,13,3085.44,40110.72,Sports,2024-11-04,177,67,2.5
CUST01343,Sara Dube,Female,24,Mumbai,7,4588.93,32122.51,Home,2025-03-19,42,21,2.3
CUST01344,Yashvi Singhal,Female,34,Hyderabad,12,659.57,7914.84,Electronics,2025-02-07,82,51,1.1
CUST01345,Renee Kalita,Male,37,Bangalore,15,4219.26,63288.9,Fashion,2024-06-02,332,39,4.7
CUST01346,Lakshit Kumar,Female,58,Ahmedabad,12,2779.12,33349.44,Grocery,2025-03-14,47,63,4.5
CUST01347,Jayant Sangha,Female,66,Jaipur,9,4374.03,39366.27,Beauty,2025-02-05,84,69,2.6
CUST01348,Sana Gera,Male,37,Ahmedabad,9,4295.65,38660.85,Electronics,2025-04-28,2,20,1.7
CUST01349,Nirvi Mall,Male,39,Delhi,9,4438.79,39949.11,Beauty,2024-06-08,326,23,1.3
CUST01350,Bhamini Savant,Female,45,Hyderabad,3,3959.93,11879.79,Sports,2024-11-02,179,96,1.5
CUST01351,Nitya Wable,Other,57,Pune,6,4293.47,25760.82,Books,2024-12-04,147,42,3.4
CUST01352,Rania Lall,Female,66,Kolkata,5,1292.11,6460.55,Home,2024-06-24,310,73,3.9
CUST01353,Jayant Kashyap,Other,24,Jaipur,8,1867.34,14938.72,Home,2024-09-13,229,3,1.6
CUST01354,Aaryahi Bala,Female,18,Delhi,16,1591.19,25459.04,Electronics,2024-11-02,179,27,1.5
CUST01355,Vihaan Grewal,Other,49,Chennai,9,3840.93,34568.37,Sports,2024-05-12,353,91,3.8
CUST01356,Rati Atwal,Female,30,Delhi,10,1191.39,11913.9,Books,2024-10-16,196,74,3.1
CUST01357,Oorja Barad,Male,47,Delhi,8,1320.03,10560.24,Beauty,2024-06-06,328,80,2.5
CUST01358,Bhavin Shan,Other,40,Jaipur,9,4455.34,40098.06,Home,2025-03-21,40,24,3.9
CUST01359,Gatik Kapoor,Female,68,Chennai,13,3676.47,47794.11,Books,2024-05-24,341,87,2.8
CUST01360,Samarth Dubey,Female,36,Kolkata,11,4439.21,48831.31,Grocery,2024-10-31,181,9,2.9
CUST01361,Mahika Walia,Male,49,Pune,8,1127.1,9016.8,Beauty,2025-01-18,102,2,1.1
CUST01362,Mamooty Ben,Other,47,Bangalore,7,2295.41,16067.87,Home,2024-07-08,296,6,2.3
CUST01363,Ehsaan Manne,Other,46,Ahmedabad,10,1774.18,17741.8,Electronics,2024-11-19,162,99,1.0
CUST01364,Inaaya  Viswanathan,Other,66,Hyderabad,17,543.56,9240.52,Beauty,2024-08-21,252,71,4.7
CUST01365,Mehul Sant,Male,62,Jaipur,11,1780.35,19583.85,Home,2024-07-17,287,79,2.2
CUST01366,Dhanuk Goel,Other,46,Mumbai,11,2208.12,24289.32,Grocery,2024-09-30,212,21,1.7
CUST01367,Nehmat Dugar,Other,47,Pune,8,914.99,7319.92,Books,2024-11-13,168,100,1.4
CUST01368,Ranbir Sarma,Female,33,Mumbai,8,3049.19,24393.52,Grocery,2024-11-23,158,87,1.2
CUST01369,Misha Yohannan,Female,57,Delhi,3,2224.28,6672.84,Sports,2025-03-26,35,29,4.5
CUST01370,Hansh Lal,Male,36,Pune,9,709.08,6381.72,Home,2025-01-02,118,13,1.7
CUST01371,Misha Sarraf,Other,35,Kolkata,9,3667.9,33011.1,Grocery,2024-05-19,346,69,3.5
CUST01372,Emir Sandhu,Female,18,Chennai,9,3781.76,34035.84,Home,2024-10-13,199,42,3.6
CUST01373,Yakshit Raj,Male,31,Kolkata,17,4255.12,72337.04,Fashion,2025-02-23,66,1,2.3
CUST01374,Piya Andra,Other,68,Hyderabad,10,2684.93,26849.3,Electronics,2024-12-04,147,20,4.3
CUST01375,Divij Sathe,Male,64,Kolkata,10,4858.96,48589.6,Fashion,2024-09-08,234,43,1.9
CUST01376,Amira Badami,Other,67,Mumbai,8,4613.29,36906.32,Home,2024-07-28,276,1,1.3
CUST01377,Tarini Arya,Female,19,Mumbai,10,2981.08,29810.8,Sports,2025-04-25,5,99,1.3
CUST01378,Eva Yadav,Other,45,Ahmedabad,8,2502.28,20018.24,Beauty,2024-09-13,229,40,2.2
CUST01379,Abram Goda,Other,66,Delhi,9,513.65,4622.85,Electronics,2024-05-29,336,7,2.9
CUST01380,Prisha Cherian,Other,67,Bangalore,19,3699.48,70290.12,Sports,2024-09-24,218,35,3.5
CUST01381,Shayak Verma,Other,47,Chennai,9,3042.3,27380.7,Beauty,2025-02-19,70,52,3.9
CUST01382,Jivika Goel,Male,55,Pune,9,4718.95,42470.55,Grocery,2024-09-04,238,34,1.7
CUST01383,Ehsaan Ravel,Other,68,Pune,7,3174.04,22218.28,Beauty,2024-08-13,260,50,3.7
CUST01384,Purab Khosla,Male,21,Pune,10,4967.85,49678.5,Electronics,2025-04-03,27,69,1.7
CUST01385,Siya Gade,Other,18,Delhi,13,4342.19,56448.47,Grocery,2025-02-07,82,29,5.0
CUST01386,Myra Rout,Other,25,Delhi,8,4791.19,38329.52,Electronics,2024-08-13,260,91,4.8
CUST01387,Dhanush Jaggi,Male,46,Jaipur,8,1974.48,15795.84,Books,2025-02-03,86,71,1.4
CUST01388,Yuvaan Jain,Female,56,Hyderabad,7,1172.01,8204.07,Beauty,2024-10-18,194,1,3.6
CUST01389,Kanav Randhawa,Female,20,Pune,7,4085.92,28601.44,Books,2024-10-31,181,73,4.6
CUST01390,Vanya Gokhale,Male,49,Bangalore,10,4037.89,40378.9,Fashion,2024-12-05,146,58,1.3
CUST01391,Veer Grover,Other,27,Pune,7,1451.52,10160.64,Electronics,2024-12-08,143,65,1.5
CUST01392,Lagan Sane,Female,27,Ahmedabad,13,3941.35,51237.55,Fashion,2024-06-23,311,91,2.4
CUST01393,Amira Sem,Other,36,Bangalore,12,3118.88,37426.56,Beauty,2025-02-23,66,17,1.4
CUST01394,Faiyaz Deshmukh,Male,63,Bangalore,13,992.86,12907.18,Grocery,2025-04-07,23,62,4.5
CUST01395,Raunak Kalita,Male,51,Mumbai,7,2758.03,19306.21,Sports,2024-08-29,244,96,4.5
CUST01396,Eva Bajaj,Female,50,Lucknow,6,4690.12,28140.72,Home,2025-01-05,115,94,4.8
CUST01397,Mamooty Borde,Female,40,Delhi,10,2779.06,27790.6,Beauty,2025-02-04,85,79,1.8
CUST01398,Kavya Joshi,Other,45,Bangalore,12,4049.15,48589.8,Fashion,2024-07-03,301,42,1.2
CUST01399,Zoya Ramaswamy,Female,49,Ahmedabad,12,630.09,7561.08,Home,2024-06-29,305,28,2.8
CUST01400,Shamik Singh,Male,67,Delhi,8,3776.37,30210.96,Grocery,2024-11-22,159,3,4.5
CUST01401,Amira Vig,Male,24,Jaipur,8,4760.77,38086.16,Electronics,2025-04-08,22,92,3.6
CUST01402,Inaaya  Raju,Male,46,Kolkata,13,2747.88,35722.44,Electronics,2025-02-26,63,5,5.0
CUST01403,Seher Baria,Other,25,Bangalore,8,2019.69,16157.52,Grocery,2024-12-30,121,66,4.6
CUST01404,Mamooty Devi,Female,18,Delhi,10,3409.93,34099.3,Home,2024-12-14,137,54,2.6
CUST01405,Inaaya  Kota,Other,20,Mumbai,7,4623.18,32362.26,Fashion,2024-08-18,255,38,1.2
CUST01406,Darshit Sarna,Other,41,Ahmedabad,7,1295.46,9068.22,Books,2024-06-20,314,80,1.0
CUST01407,Onkar Samra,Female,40,Bangalore,16,2316.62,37065.92,Home,2024-07-10,294,44,3.6
CUST01408,Tarini Srinivas,Male,25,Pune,14,1203.31,16846.34,Electronics,2024-09-15,227,81,4.7
CUST01409,Nehmat Mani,Female,64,Chennai,11,2734.94,30084.34,Home,2025-02-23,66,76,2.8
CUST01410,Shlok De,Female,54,Bangalore,13,2931.9,38114.7,Home,2025-04-12,18,90,4.5
CUST01411,Abram Buch,Female,20,Hyderabad,6,4748.92,28493.52,Books,2024-07-25,279,57,3.3
CUST01412,Aniruddh Anne,Other,68,Mumbai,13,2356.32,30632.16,Electronics,2024-09-24,218,71,1.4
CUST01413,Badal Bajwa,Female,50,Jaipur,9,3051.3,27461.7,Home,2024-07-09,295,24,4.2
CUST01414,Divyansh Kibe,Male,45,Hyderabad,9,4483.68,40353.12,Grocery,2024-11-07,174,80,3.0
CUST01415,Alia Raja,Female,64,Pune,10,1946.32,19463.2,Home,2024-12-23,128,82,1.2
CUST01416,Amira Goel,Male,25,Mumbai,5,3533.74,17668.7,Fashion,2024-12-10,141,59,4.3
CUST01417,Badal Randhawa,Male,51,Jaipur,10,3907.23,39072.3,Electronics,2024-09-28,214,8,4.0
CUST01418,Yakshit Thaman,Male,52,Delhi,7,1987.38,13911.66,Fashion,2024-09-13,229,91,2.8
CUST01419,Vedika Shan,Other,49,Kolkata,10,1239.54,12395.4,Sports,2025-04-25,5,90,1.1
CUST01420,Kiara Sehgal,Other,41,Ahmedabad,13,2763.09,35920.17,Fashion,2025-03-01,60,95,2.4
CUST01421,Vivaan Basak,Other,31,Pune,6,2105.61,12633.66,Home,2025-01-08,112,82,2.7
CUST01422,Adira Rama,Female,49,Mumbai,11,1699.08,18689.88,Beauty,2024-06-12,322,2,1.7
CUST01423,Mahika Walla,Other,63,Lucknow,12,4880.4,58564.8,Fashion,2025-01-21,99,41,1.6
CUST01424,Devansh Babu,Female,60,Mumbai,7,2759.69,19317.83,Grocery,2024-12-22,129,87,1.7
CUST01425,Kiara Khatri,Male,33,Mumbai,17,4354.15,74020.55,Books,2024-06-22,312,56,2.5
CUST01426,Anya Kothari,Female,21,Kolkata,11,1378.93,15168.23,Books,2025-01-10,110,48,4.3
CUST01427,Drishya Uppal,Male,69,Hyderabad,9,4727.49,42547.41,Sports,2024-12-03,148,22,4.0
CUST01428,Abram Walla,Female,54,Hyderabad,11,4074.94,44824.34,Grocery,2025-02-26,63,97,1.0
CUST01429,Samar Hora,Other,38,Chennai,12,4139.11,49669.32,Beauty,2025-04-06,24,18,1.0
CUST01430,Alia Srinivas,Male,31,Hyderabad,10,2253.94,22539.4,Electronics,2025-02-20,69,79,1.3
CUST01431,Tushar Borra,Female,48,Hyderabad,10,2685.37,26853.7,Fashion,2024-08-05,268,41,2.9
CUST01432,Shalv Choudhry,Female,65,Delhi,9,3170.09,28530.81,Grocery,2024-09-22,220,67,4.6
CUST01433,Ira Dutta,Other,35,Mumbai,5,4053.94,20269.7,Books,2024-12-08,143,48,1.7
CUST01434,Lakshay Kar,Other,24,Kolkata,15,4320.76,64811.4,Books,2024-09-05,237,23,2.9
CUST01435,Lakshit Ganguly,Other,27,Mumbai,8,851.2,6809.6,Grocery,2024-11-10,171,2,1.2
CUST01436,Himmat Divan,Female,24,Mumbai,5,4568.28,22841.4,Home,2024-06-30,304,4,1.1
CUST01437,Samiha Chanda,Other,50,Chennai,14,4718.73,66062.22,Electronics,2024-09-01,241,26,1.0
CUST01438,Mehul Shere,Female,40,Hyderabad,11,3167.99,34847.89,Electronics,2024-06-14,320,19,3.9
CUST01439,Nayantara Dhar,Other,38,Delhi,14,1340.38,18765.32,Beauty,2025-02-16,73,49,1.1
CUST01440,Aarush Tailor,Female,36,Hyderabad,8,4182.87,33462.96,Home,2024-09-30,212,74,2.1
CUST01441,Kanav Manda,Male,65,Delhi,14,2968.64,41560.96,Grocery,2024-11-01,180,86,3.6
CUST01442,Jivin Seth,Other,36,Bangalore,12,4177.38,50128.56,Fashion,2025-03-03,58,53,3.5
CUST01443,Rhea Tandon,Male,53,Bangalore,9,4166.64,37499.76,Sports,2025-02-14,75,6,1.2
CUST01444,Amani Sem,Female,46,Mumbai,15,890.28,13354.2,Grocery,2025-01-28,92,62,2.0
CUST01445,Rhea Gera,Male,35,Kolkata,8,3231.6,25852.8,Sports,2024-11-27,154,1,3.6
CUST01446,Rohan Sachar,Other,19,Jaipur,8,2674.15,21393.2,Grocery,2025-02-01,88,16,2.6
CUST01447,Sana Banerjee,Other,18,Delhi,11,4757.54,52332.94,Electronics,2024-10-06,206,52,2.9
CUST01448,Saira Tata,Female,64,Chennai,4,1834.89,7339.56,Home,2024-08-30,243,7,1.8
CUST01449,Ivan Sibal,Other,22,Chennai,12,1427.0,17124.0,Grocery,2024-08-21,252,88,1.2
CUST01450,Parinaaz Kadakia,Male,37,Jaipur,9,4536.89,40832.01,Grocery,2024-11-20,161,35,2.4
CUST01451,Sahil Krishnamurthy,Other,28,Hyderabad,9,1169.22,10522.98,Electronics,2024-11-15,166,78,3.7
CUST01452,Ahana  Bobal,Male,59,Lucknow,7,3589.34,25125.38,Electronics,2024-10-11,201,68,4.1
CUST01453,Zaina Gandhi,Other,19,Hyderabad,12,1850.09,22201.08,Grocery,2024-06-20,314,15,3.4
CUST01454,Vritika Malhotra,Female,20,Jaipur,13,3055.31,39719.03,Home,2025-03-18,43,57,2.6
CUST01455,Divyansh Deo,Other,40,Kolkata,12,3272.99,39275.88,Fashion,2024-08-23,250,23,3.3
CUST01456,Vivaan Hayer,Female,29,Kolkata,12,2378.16,28537.92,Books,2024-11-16,165,83,3.8
CUST01457,Dhanush Sarna,Other,37,Delhi,14,4887.34,68422.76,Books,2024-07-03,301,78,4.0
CUST01458,Umang Issac,Female,22,Hyderabad,6,1093.25,6559.5,Beauty,2024-07-31,273,91,1.4
CUST01459,Kartik Verma,Male,54,Hyderabad,15,2261.3,33919.5,Beauty,2024-12-04,147,100,4.2
CUST01460,Sara Dugar,Male,55,Delhi,14,2436.78,34114.92,Electronics,2025-01-29,91,86,1.3
CUST01461,Vidur Krishna,Male,47,Chennai,6,3339.71,20038.26,Sports,2024-08-12,261,11,4.5
CUST01462,Samar Sanghvi,Male,26,Chennai,5,2332.67,11663.35,Beauty,2024-05-09,356,4,2.6
CUST01463,Rasha Soman,Female,51,Bangalore,6,936.66,5619.96,Beauty,2024-09-11,231,58,3.2
CUST01464,Advik Lall,Female,61,Mumbai,8,4763.43,38107.44,Books,2024-06-19,315,96,2.2
CUST01465,Saira Sahota,Male,52,Kolkata,11,2372.36,26095.96,Beauty,2024-05-30,335,40,2.7
CUST01466,Samar Deshpande,Male,69,Chennai,10,2042.03,20420.3,Electronics,2024-06-11,323,58,4.4
CUST01467,Aaina Kala,Male,39,Mumbai,13,2510.25,32633.25,Beauty,2025-02-10,79,88,2.2
CUST01468,Myra Rao,Other,61,Kolkata,7,1474.68,10322.76,Sports,2024-10-16,196,98,3.3
CUST01469,Chirag Edwin,Male,41,Hyderabad,8,951.0,7608.0,Grocery,2024-09-03,239,67,3.6
CUST01470,Lagan Dass,Female,34,Pune,10,1168.6,11686.0,Fashion,2025-04-16,14,38,1.6
CUST01471,Umang Bahri,Female,27,Hyderabad,14,1249.95,17499.3,Grocery,2025-04-18,12,2,4.1
CUST01472,Shaan Mane,Female,47,Delhi,16,1389.53,22232.48,Books,2024-11-25,156,87,5.0
CUST01473,Dhruv Baral,Other,63,Ahmedabad,8,2389.82,19118.56,Electronics,2024-07-27,277,40,1.6
CUST01474,Bhamini Banik,Other,40,Lucknow,8,3307.55,26460.4,Home,2024-11-30,151,84,4.1
CUST01475,Farhan Karpe,Other,49,Chennai,10,3330.0,33300.0,Home,2024-05-23,342,56,1.6
CUST01476,Stuvan Bora,Other,34,Mumbai,10,500.44,5004.4,Fashion,2024-11-13,168,72,4.8
CUST01477,Elakshi Lalla,Female,67,Delhi,9,4644.31,41798.79,Fashion,2025-02-12,77,35,2.6
CUST01478,Vaibhav Sen,Other,68,Hyderabad,6,4202.81,25216.86,Grocery,2025-04-29,1,49,4.9
CUST01479,Samaira Walla,Other,34,Kolkata,12,4837.72,58052.64,Beauty,2024-07-13,291,67,1.3
CUST01480,Shamik Basak,Other,31,Ahmedabad,12,2119.94,25439.28,Beauty,2024-10-04,208,96,4.2
CUST01481,Umang Dugar,Male,26,Lucknow,11,3491.6,38407.6,Beauty,2025-02-24,65,95,2.9
CUST01482,Saanvi Kata,Female,57,Pune,10,1256.09,12560.9,Grocery,2025-03-07,54,44,2.2
CUST01483,Vardaniya Gaba,Other,19,Delhi,10,4176.65,41766.5,Grocery,2024-05-15,350,31,4.0
CUST01484,Jivin Savant,Male,62,Jaipur,12,1226.15,14713.8,Home,2024-11-26,155,65,3.5
CUST01485,Aarav Buch,Female,42,Lucknow,12,1966.94,23603.28,Books,2024-12-12,139,76,4.6
CUST01486,Shlok Choudhary,Other,56,Bangalore,17,2708.76,46048.92,Fashion,2024-11-04,177,18,2.0
CUST01487,Madhup Suresh,Female,26,Ahmedabad,9,3175.39,28578.51,Fashion,2025-02-11,78,88,4.8
CUST01488,Urvi Keer,Female,39,Delhi,10,3018.35,30183.5,Home,2024-08-05,268,36,3.6
CUST01489,Hazel Babu,Male,60,Lucknow,17,959.43,16310.31,Beauty,2024-11-18,163,62,2.8
CUST01490,Hridaan Rana,Other,63,Chennai,8,2397.54,19180.32,Grocery,2024-10-21,191,29,1.2
CUST01491,Samar Sibal,Female,21,Kolkata,14,4653.09,65143.26,Grocery,2024-07-02,302,89,4.1
CUST01492,Dhanush Dugar,Male,43,Bangalore,8,4425.66,35405.28,Grocery,2024-08-10,263,23,4.4
CUST01493,Piya Anne,Female,46,Chennai,9,3158.53,28426.77,Books,2024-05-28,337,3,4.2
CUST01494,Yakshit Master,Female,62,Bangalore,10,3075.46,30754.6,Books,2025-01-28,92,30,3.9
CUST01495,Rasha Hayre,Male,51,Chennai,6,1002.54,6015.24,Electronics,2024-06-04,330,81,4.9
CUST01496,Trisha Chakraborty,Female,40,Pune,9,1401.17,12610.53,Home,2024-05-10,355,45,4.4
CUST01497,Ivan Choudhry,Male,54,Delhi,9,1636.88,14731.92,Grocery,2024-10-13,199,49,4.7
CUST01498,Vidur Aurora,Other,28,Chennai,6,2696.88,16181.28,Grocery,2024-05-15,350,94,3.9
CUST01499,Misha Behl,Female,23,Mumbai,10,3791.1,37911.0,Beauty,2025-02-28,61,19,4.3
CUST01500,Aaryahi Sarin,Other,35,Lucknow,14,2573.26,36025.64,Beauty,2024-12-30,121,64,2.2
CUST01501,Ryan Savant,Other,38,Lucknow,16,1067.27,17076.32,Books,2025-03-08,53,5,3.7
CUST01502,Bhamini Dar,Female,59,Pune,10,2477.07,24770.7,Grocery,2024-09-22,220,56,1.8
CUST01503,Riaan Rout,Male,53,Kolkata,5,1231.85,6159.25,Grocery,2025-03-26,35,34,1.3
CUST01504,Anika Agarwal,Female,58,Jaipur,6,3880.16,23280.96,Books,2025-01-09,111,73,3.3
CUST01505,Vihaan Khatri,Female,55,Hyderabad,15,1249.25,18738.75,Beauty,2025-04-24,6,48,4.1
CUST01506,Ranbir Suri,Male,51,Jaipur,12,2671.4,32056.8,Books,2024-05-28,337,26,1.3
